x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
1195.275 1088.391 22.284 0.331 21.876 0.162 20.115 0.076 19.172 0.058 18.014 0.043 16.562 0.055 15.918 0.044 15.656 0.04 0.408 0.36852 1.761 0.17894 2.101 0.08732 1.158 0.0722 -0.85992 0.43611 0 0.99167
907.592 1142.198 22.519 0.329 21.732 0.161 19.967 0.076 19.083 0.058 17.967 0.043 16.681 0.055 15.949 0.044 15.566 0.04 0.787 0.36628 1.765 0.17804 2 0.08732 1.116 0.0722 -0.4838 0.4335 0 0.99167
1006.071 1073.918 22.115 0.328 21.634 0.161 20.085 0.076 19.118 0.058 17.936 0.043 16.508 0.055 15.936 0.044 15.655 0.04 0.481 0.36538 1.549 0.17804 2.149 0.08732 1.182 0.0722 -0.63428 0.43274 0 0.99167
1118.218 1069.91 22.146 0.326 21.62 0.16 20.036 0.075 19.207 0.058 17.958 0.043 16.527 0.055 15.939 0.044 15.68 0.04 0.526 0.36315 1.584 0.17671 2.078 0.08645 1.249 0.0722 -0.61448 0.43003 0 0.99167
1103.322 941.49 21.867 0.325 21.605 0.16 20.043 0.075 19.01 0.057 17.921 0.043 16.632 0.054 15.92 0.044 15.649 0.04 0.262 0.36225 1.562 0.17671 2.122 0.08645 1.089 0.0714 -0.86264 0.42927 0 0.99167
1197.752 1011.861 22.374 0.323 21.598 0.159 20.037 0.075 19.042 0.057 17.907 0.043 16.556 0.054 15.907 0.044 15.64 0.04 0.776 0.36001 1.561 0.1758 2.13 0.08645 1.135 0.0714 -0.34792 0.42666 0 0.825
986.788 1162.977 22.514 0.322 21.719 0.158 19.951 0.075 19.01 0.057 17.93 0.043 16.334 0.054 15.927 0.044 15.634 0.04 0.795 0.35868 1.768 0.1749 2.021 0.08645 1.08 0.0714 -0.47796 0.4248 0 0.99167
1159.616 1072.575 22.414 0.32 21.755 0.158 19.972 0.075 19.03 0.057 17.855 0.043 16.486 0.054 15.899 0.044 15.573 0.04 0.659 0.35688 1.783 0.1749 2.117 0.08645 1.175 0.0714 -0.62476 0.42328 0 0.99167
1094.012 838.315 22.547 0.319 21.823 0.157 20.054 0.074 18.838 0.057 17.913 0.043 16.426 0.054 15.942 0.044 15.584 0.04 0.724 0.35554 1.769 0.17357 2.141 0.08559 0.925 0.0714 -0.54968 0.42133 0 0.99167
1077.18 837.883 22.469 0.318 21.612 0.156 19.918 0.074 18.941 0.057 17.951 0.043 16.534 0.054 15.86 0.044 15.559 0.04 0.857 0.3542 1.694 0.17266 1.967 0.08559 0.99 0.0714 -0.36268 0.41947 0 0.625
821.022 857.575 22.622 0.316 21.398 0.156 19.903 0.074 19.048 0.057 17.856 0.043 16.436 0.054 15.903 0.044 15.659 0.04 1.224 0.35241 1.495 0.17266 2.047 0.08559 1.192 0.0714 0.1476 0.41796 0 0.13333
818.723 1087.049 22.633 0.315 21.574 0.155 20.014 0.074 18.948 0.057 17.867 0.042 16.498 0.053 15.836 0.043 15.581 0.04 1.059 0.35107 1.56 0.17176 2.147 0.08509 1.081 0.0708 -0.0642 0.4161 0 0.125
1257.946 1201.684 21.661 0.313 21.4 0.155 19.867 0.074 18.951 0.056 17.945 0.042 16.519 0.053 15.788 0.043 15.572 0.039 0.261 0.34928 1.533 0.17176 1.922 0.08509 1.006 0.07 -0.84276 0.41459 0 0.98333
1064.805 851.738 22.49 0.312 21.639 0.154 19.871 0.073 18.973 0.056 17.836 0.042 16.449 0.053 15.912 0.043 15.493 0.039 0.851 0.34794 1.768 0.17043 2.035 0.08422 1.137 0.07 -0.42196 0.41264 0 0.99167
1028.433 937.376 22.384 0.31 21.673 0.153 19.889 0.073 18.951 0.056 17.876 0.042 16.499 0.053 15.831 0.043 15.583 0.039 0.711 0.3457 1.784 0.16952 2.013 0.08422 1.075 0.07 -0.57348 0.41002 0 0.99167
703.861 816.189 22.58 0.309 21.648 0.153 19.869 0.073 18.963 0.056 17.819 0.042 16.524 0.053 15.795 0.043 15.503 0.039 0.932 0.3448 1.779 0.16952 2.05 0.08422 1.144 0.07 -0.34888 0.40926 0 0.68333
870.441 695.182 22.258 0.308 21.46 0.152 19.938 0.073 19.067 0.056 17.858 0.042 16.433 0.053 15.834 0.043 15.584 0.039 0.798 0.34346 1.522 0.16862 2.08 0.08422 1.209 0.07 -0.29784 0.4074 0 0.75833
911.887 878.241 21.999 0.306 21.489 0.152 19.938 0.073 19.026 0.056 17.809 0.042 16.438 0.053 15.745 0.043 15.559 0.039 0.51 0.34167 1.551 0.16862 2.129 0.08422 1.217 0.07 -0.60672 0.40589 0 0.99167
1014.962 693.8 22.772 0.305 21.449 0.151 20.012 0.072 18.761 0.056 17.796 0.042 16.363 0.052 15.773 0.043 15.513 0.039 1.323 0.34033 1.437 0.16729 2.216 0.08335 0.965 0.07 0.28836 0.40394 0 0.03333
852.177 1001.12 22.147 0.303 21.164 0.15 19.714 0.072 18.936 0.055 17.773 0.042 16.497 0.052 15.843 0.043 15.517 0.039 0.983 0.3381 1.45 0.16639 1.941 0.08335 1.163 0.0692 -0.061 0.40132 0 0.44167
1267.428 1048.612 22.853 0.302 21.455 0.15 19.772 0.072 18.946 0.055 17.801 0.042 16.389 0.052 15.776 0.043 15.514 0.039 1.398 0.3372 1.683 0.16639 1.971 0.08335 1.145 0.0692 0.18624 0.40057 0 0
1003.913 1177.74 22.29 0.3 21.391 0.149 19.878 0.072 18.878 0.055 17.78 0.042 16.372 0.052 15.821 0.043 15.511 0.039 0.899 0.33496 1.513 0.16548 2.098 0.08335 1.098 0.0692 -0.19036 0.39795 0 0.01667
1134.572 742.956 22.193 0.299 21.473 0.149 19.805 0.071 18.88 0.055 17.795 0.041 16.421 0.052 15.801 0.042 15.49 0.039 0.72 0.33407 1.668 0.16505 2.01 0.08199 1.085 0.0686 -0.48096 0.39711 0 0.99167
1094.785 938.688 21.978 0.298 21.526 0.148 19.834 0.071 18.876 0.055 17.781 0.041 16.293 0.052 15.727 0.042 15.463 0.039 0.452 0.33273 1.692 0.16415 2.053 0.08199 1.095 0.0686 -0.76624 0.39524 0 0.99167
1143.459 1131.971 22.501 0.296 21.549 0.147 19.701 0.071 18.84 0.055 17.833 0.041 16.333 0.052 15.839 0.042 15.478 0.038 0.952 0.33049 1.848 0.16325 1.868 0.08199 1.007 0.0686 -0.37856 0.39263 0 0.86667
1058.201 1172.588 22.961 0.295 21.349 0.147 19.829 0.071 18.873 0.055 17.787 0.041 16.374 0.052 15.747 0.042 15.491 0.038 1.612 0.3296 1.52 0.16325 2.042 0.08199 1.086 0.0686 0.5176 0.39188 0 0.6
873.295 1116.64 22.491 0.293 21.239 0.146 19.729 0.071 18.873 0.054 17.797 0.041 16.373 0.051 15.744 0.042 15.414 0.038 1.252 0.32736 1.51 0.16235 1.932 0.08199 1.076 0.0678 0.1648 0.38926 0 0.51667
1047.853 1223.132 22.349 0.292 21.008 0.146 19.714 0.07 18.894 0.054 17.735 0.041 16.415 0.051 15.74 0.042 15.486 0.038 1.341 0.32647 1.294 0.16191 1.979 0.08112 1.159 0.0678 0.40932 0.38841 0 0.65
907.268 1115.63 21.675 0.291 21.266 0.145 19.752 0.07 18.789 0.054 17.694 0.041 16.34 0.051 15.789 0.042 15.513 0.038 0.409 0.32512 1.514 0.16101 2.058 0.08112 1.095 0.0678 -0.68108 0.38655 0 0.99167
1220.199 811.886 22.144 0.289 21.122 0.144 19.837 0.07 18.853 0.054 17.809 0.041 16.355 0.051 15.775 0.042 15.497 0.038 1.022 0.32289 1.285 0.16011 2.028 0.08112 1.044 0.0678 0.0968 0.38394 0 0.14167
1083.766 942.844 22.436 0.288 21.44 0.144 19.98 0.07 18.845 0.054 17.721 0.041 16.341 0.051 15.759 0.042 15.395 0.038 0.996 0.32199 1.46 0.16011 2.259 0.08112 1.124 0.0678 -0.0552 0.38318 0 0.20833
1199.574 1161.99 21.966 0.287 21.553 0.143 19.611 0.07 18.792 0.054 17.78 0.041 16.364 0.051 15.778 0.042 15.488 0.038 0.413 0.32065 1.942 0.15921 1.831 0.08112 1.012 0.0678 -0.98524 0.38132 0 0.99167
1169.026 1076.045 22.863 0.285 20.978 0.143 19.811 0.069 18.828 0.054 17.809 0.041 16.253 0.051 15.768 0.042 15.435 0.038 1.885 0.31886 1.167 0.15878 2.002 0.08026 1.019 0.0678 1.04476 0.37972 0 0.925
1091.578 1039.067 22.324 0.284 21.339 0.142 19.667 0.069 18.761 0.054 17.714 0.041 16.191 0.05 15.696 0.041 15.459 0.038 0.985 0.31752 1.672 0.15788 1.953 0.08026 1.047 0.0678 -0.21884 0.37786 0 0.04167
981.145 1021.872 22.124 0.283 21.363 0.142 19.703 0.069 18.869 0.053 17.691 0.04 16.271 0.05 15.642 0.041 15.391 0.038 0.761 0.31663 1.66 0.15788 2.012 0.07976 1.178 0.0664 -0.4342 0.37711 0 0.98333
711.567 672.866 21.893 0.282 21.399 0.141 19.659 0.069 18.728 0.053 17.732 0.04 16.302 0.05 15.813 0.041 15.422 0.038 0.494 0.31529 1.74 0.15698 1.927 0.07976 0.996 0.0664 -0.7588 0.37524 0 0.975
1152.719 780.273 22.109 0.28 21.16 0.14 19.708 0.069 18.724 0.053 17.665 0.04 16.272 0.05 15.69 0.041 15.452 0.038 0.949 0.31305 1.452 0.15608 2.043 0.07976 1.059 0.0664 -0.09644 0.37263 0 0.5
1130.229 1245.255 21.772 0.279 21.118 0.14 19.682 0.068 18.773 0.053 17.641 0.04 16.275 0.05 15.707 0.041 15.32 0.037 0.654 0.31216 1.436 0.15564 2.041 0.07889 1.132 0.0664 -0.37992 0.37178 0 0.99167
951.851 940.425 21.658 0.278 21.489 0.139 19.686 0.068 18.684 0.053 17.641 0.04 16.226 0.05 15.73 0.041 15.394 0.037 0.169 0.31081 1.803 0.15474 2.045 0.07889 1.043 0.0664 -1.12916 0.36992 0 0.99167
867.067 1269.816 21.737 0.276 21.066 0.139 19.628 0.068 18.656 0.053 17.64 0.04 16.287 0.05 15.623 0.041 15.397 0.037 0.671 0.30903 1.438 0.15474 1.988 0.07889 1.016 0.0664 -0.36436 0.36842 0 0.4
1414.241 968.484 22.096 0.275 21.046 0.138 19.614 0.068 18.676 0.053 17.624 0.04 16.223 0.05 15.714 0.041 15.384 0.037 1.05 0.30768 1.432 0.15384 1.99 0.07889 1.052 0.0664 0.01896 0.36655 0 0.34167
1125.876 915.121 22.594 0.274 21.356 0.138 19.712 0.068 18.687 0.052 17.576 0.04 16.306 0.049 15.585 0.041 15.357 0.037 1.238 0.30679 1.644 0.15384 2.136 0.07889 1.111 0.0656 0.05432 0.3658 0 0.23333
302.405 1528.432 22.351 0.273 21.112 0.137 19.595 0.067 18.722 0.052 17.634 0.04 16.272 0.049 15.61 0.041 15.38 0.037 1.239 0.30545 1.517 0.15251 1.961 0.07803 1.088 0.0656 0.14676 0.36384 0 0.53333
1258.861 845.478 22.348 0.271 21.138 0.137 19.56 0.067 18.676 0.052 17.643 0.04 16.309 0.049 15.686 0.041 15.428 0.037 1.21 0.30366 1.578 0.15251 1.917 0.07803 1.033 0.0656 0.07384 0.36235 0 0.48333
1106.863 1132.771 21.895 0.27 21.174 0.136 19.617 0.067 18.668 0.052 17.6 0.04 16.266 0.049 15.697 0.04 15.372 0.037 0.721 0.30232 1.557 0.15161 2.017 0.07803 1.068 0.0656 -0.40004 0.36048 0 0.98333
1128.166 1141.785 21.723 0.269 21.33 0.135 19.489 0.067 18.7 0.052 17.575 0.04 16.241 0.049 15.658 0.04 15.318 0.037 0.393 0.30098 1.841 0.15071 1.914 0.07803 1.125 0.0656 -0.93252 0.35862 0 0.99167
718.597 1054.095 22.399 0.268 21.082 0.135 19.528 0.067 18.657 0.052 17.606 0.039 16.235 0.049 15.632 0.04 15.314 0.037 1.317 0.30008 1.554 0.15071 1.922 0.07752 1.051 0.065 0.19812 0.35787 0 0.275
962.365 935.341 22.35 0.266 21.12 0.134 19.635 0.066 18.718 0.052 17.601 0.039 16.208 0.049 15.634 0.04 15.327 0.037 1.23 0.29785 1.485 0.14937 2.034 0.07666 1.117 0.065 0.1608 0.35516 0 0.46667
1025.574 1022.571 21.97 0.265 21.005 0.134 19.529 0.066 18.748 0.052 17.59 0.039 16.137 0.049 15.572 0.04 15.317 0.037 0.965 0.29695 1.476 0.14937 1.939 0.07666 1.158 0.065 -0.09772 0.35441 0 0.63333
830.579 1338.064 21.674 0.264 21.237 0.133 19.662 0.066 18.565 0.051 17.614 0.039 16.216 0.048 15.578 0.04 15.332 0.036 0.437 0.29561 1.575 0.14848 2.048 0.07666 0.951 0.0642 -0.697 0.35254 0 0.975
1359.124 809.345 21.887 0.263 21.108 0.133 19.619 0.066 18.627 0.051 17.577 0.039 16.228 0.048 15.61 0.04 15.283 0.036 0.779 0.29472 1.489 0.14848 2.042 0.07666 1.05 0.0642 -0.29308 0.35179 0 0.34167
868.999 1009.843 22.456 0.262 21.193 0.132 19.695 0.066 18.647 0.051 17.535 0.039 16.174 0.048 15.625 0.04 15.227 0.036 1.263 0.29337 1.498 0.14758 2.16 0.07666 1.112 0.0642 0.18444 0.34993 0 0.2
1129.13 884.802 22.29 0.26 20.951 0.132 19.675 0.065 18.675 0.051 17.566 0.039 16.172 0.048 15.61 0.04 15.357 0.036 1.339 0.29159 1.276 0.14714 2.109 0.0758 1.109 0.0642 0.42028 0.34834 0 0.65
1193.222 994.984 21.878 0.259 21.287 0.131 19.631 0.065 18.653 0.051 17.468 0.039 16.216 0.048 15.582 0.04 15.281 0.036 0.591 0.29024 1.656 0.14624 2.163 0.0758 1.185 0.0642 -0.60132 0.34647 0 0.975
1023.098 1081.709 21.894 0.258 21.013 0.131 19.532 0.065 18.603 0.051 17.531 0.039 16.087 0.048 15.597 0.039 15.295 0.036 0.881 0.28935 1.481 0.14624 2.001 0.0758 1.072 0.0642 -0.18532 0.34572 0 0.61667
1019.613 879.711 21.763 0.257 21.127 0.13 19.548 0.065 18.545 0.051 17.507 0.039 16.115 0.048 15.548 0.039 15.247 0.036 0.636 0.28801 1.579 0.14534 2.041 0.0758 1.038 0.0642 -0.50088 0.34385 0 0.99167
980.016 1096.417 22.55 0.256 21.09 0.13 19.471 0.065 18.57 0.05 17.521 0.039 16.208 0.047 15.559 0.039 15.255 0.036 1.46 0.28712 1.619 0.14534 1.95 0.0758 1.049 0.06341 0.29432 0.34311 0 0.05833
776.722 1440.477 21.798 0.255 20.953 0.129 19.437 0.065 18.543 0.05 17.471 0.038 16.167 0.047 15.559 0.039 15.209 0.036 0.845 0.28577 1.516 0.14445 1.966 0.07529 1.072 0.0628 -0.24652 0.34124 0 0.44167
1535.447 707.955 21.825 0.253 21.155 0.128 19.34 0.064 18.666 0.05 17.45 0.038 16.155 0.047 15.592 0.039 15.218 0.036 0.67 0.28354 1.815 0.14311 1.89 0.07443 1.216 0.0628 -0.6368 0.33853 0 0.94167
949.647 944.146 21.871 0.252 21.166 0.128 19.562 0.064 18.511 0.05 17.438 0.038 16.089 0.047 15.536 0.039 15.221 0.036 0.705 0.28264 1.604 0.14311 2.124 0.07443 1.073 0.0628 -0.44988 0.33778 0 0.99167
1174.119 863.997 21.963 0.251 20.987 0.127 19.467 0.064 18.485 0.05 17.423 0.038 16.164 0.047 15.472 0.039 15.16 0.036 0.976 0.2813 1.52 0.14221 2.044 0.07443 1.062 0.0628 -0.1184 0.33592 0 0.6
1190.185 1043.958 22.21 0.25 21.077 0.127 19.453 0.064 18.53 0.05 17.479 0.038 16.082 0.047 15.463 0.039 15.184 0.035 1.133 0.28041 1.624 0.14221 1.974 0.07443 1.051 0.0628 -0.03628 0.33517 0 0.375
962.412 902.107 21.694 0.249 21.082 0.126 19.381 0.064 18.424 0.05 17.467 0.038 16.061 0.047 15.56 0.039 15.21 0.035 0.612 0.27906 1.701 0.14132 1.914 0.07443 0.957 0.0628 -0.61272 0.3333 0 0.93333
1008.132 924.941 21.907 0.248 20.939 0.126 19.438 0.063 18.418 0.05 17.48 0.038 16.107 0.046 15.448 0.039 15.251 0.035 0.968 0.27817 1.501 0.14087 1.958 0.07357 0.938 0.0628 -0.11272 0.33246 0 0.05
944.252 937.59 21.763 0.246 20.802 0.125 19.418 0.063 18.446 0.049 17.43 0.038 16.131 0.046 15.496 0.038 15.091 0.035 0.961 0.27594 1.384 0.13998 1.988 0.07357 1.016 0.06201 -0.03548 0.32985 0 0.75833
1719.783 1157.938 21.544 0.245 20.987 0.125 19.415 0.063 18.468 0.049 17.35 0.038 16.079 0.046 15.441 0.038 15.153 0.035 0.557 0.27505 1.572 0.13998 2.065 0.07357 1.118 0.06201 -0.57484 0.3291 0 0.95
907.607 953.55 21.824 0.244 20.904 0.124 19.353 0.063 18.443 0.049 17.399 0.038 16.042 0.046 15.512 0.038 15.216 0.035 0.92 0.2737 1.551 0.13909 1.954 0.07357 1.044 0.06201 -0.19672 0.32723 0 0.54167
972.395 808.176 22.031 0.243 21.132 0.124 19.443 0.063 18.48 0.049 17.357 0.038 16.016 0.046 15.472 0.038 15.142 0.035 0.899 0.27281 1.689 0.13909 2.086 0.07357 1.123 0.06201 -0.31708 0.32649 0 0.09167
1058.453 1183.58 22.039 0.242 21.062 0.123 19.382 0.062 18.377 0.049 17.425 0.038 16.058 0.046 15.521 0.038 15.098 0.035 0.977 0.27146 1.68 0.13774 1.957 0.07272 0.952 0.06201 -0.2326 0.32452 0 0.54167
1197.108 1119.936 21.818 0.241 20.969 0.123 19.367 0.062 18.422 0.049 17.428 0.037 15.933 0.046 15.548 0.038 15.163 0.035 0.849 0.27057 1.602 0.13774 1.939 0.0722 0.994 0.0614 -0.30444 0.32378 0 0.45
1115.567 1322.315 21.84 0.24 20.695 0.122 19.423 0.062 18.378 0.049 17.358 0.037 15.968 0.046 15.476 0.038 15.155 0.035 1.145 0.26923 1.272 0.13685 2.065 0.0722 1.02 0.0614 0.22916 0.32191 0 0.1
939.96 695.944 21.645 0.239 20.808 0.122 19.486 0.062 18.337 0.049 17.295 0.037 15.978 0.045 15.405 0.038 15.122 0.035 0.837 0.26834 1.322 0.13685 2.191 0.0722 1.042 0.0614 -0.11484 0.32116 0 0.59167
821.189 1272.328 21.989 0.237 20.843 0.121 19.459 0.062 18.35 0.048 17.36 0.037 15.978 0.045 15.424 0.038 15.08 0.034 1.146 0.2661 1.384 0.13596 2.099 0.0722 0.99 0.06061 0.14952 0.31855 0 0.13333
782.837 934.983 21.806 0.236 20.887 0.121 19.346 0.061 18.456 0.048 17.382 0.037 15.913 0.045 15.369 0.038 15.125 0.034 0.919 0.26521 1.541 0.13551 1.964 0.07134 1.074 0.06061 -0.19052 0.31771 0 0.55
1160.603 1014.467 21.82 0.235 20.827 0.12 19.331 0.061 18.379 0.048 17.3 0.037 15.929 0.045 15.363 0.038 15.093 0.034 0.993 0.26387 1.496 0.13461 2.031 0.07134 1.079 0.06061 -0.08412 0.31584 0 0.79167
530.617 719.29 21.939 0.234 20.836 0.12 19.3 0.061 18.252 0.048 17.305 0.037 15.935 0.045 15.405 0.037 15.106 0.034 1.103 0.26298 1.536 0.13461 1.995 0.07134 0.947 0.06061 -0.00292 0.3151 0 0.225
694.079 1033.019 21.745 0.233 20.813 0.119 19.261 0.061 18.368 0.048 17.289 0.037 15.906 0.045 15.372 0.037 15.072 0.034 0.932 0.26163 1.552 0.13372 1.972 0.07134 1.079 0.06061 -0.18544 0.31323 0 0.15
1043.988 1322.679 21.81 0.232 20.647 0.119 19.179 0.061 18.372 0.048 17.334 0.037 15.965 0.045 15.446 0.037 15.106 0.034 1.163 0.26074 1.468 0.13372 1.845 0.07134 1.038 0.06061 0.10604 0.31248 0 0.4
1267.679 975.52 21.746 0.231 20.714 0.118 19.137 0.061 18.338 0.048 17.287 0.037 15.951 0.044 15.422 0.037 15.127 0.034 1.032 0.25939 1.577 0.13283 1.85 0.07134 1.051 0.06061 -0.10344 0.31062 0 0.775
902.416 1335.034 21.753 0.23 20.763 0.118 19.285 0.06 18.334 0.047 17.214 0.037 15.895 0.044 15.423 0.037 15.034 0.034 0.99 0.2585 1.478 0.13238 2.071 0.07049 1.12 0.05982 -0.07416 0.30977 0 0.69167
1241.42 1345.944 21.587 0.229 20.615 0.117 19.3 0.06 18.287 0.047 17.313 0.036 15.906 0.044 15.318 0.037 15.047 0.034 0.972 0.25716 1.315 0.13149 1.987 0.06997 0.974 0.0592 0.0252 0.3079 0 0.8
1338.412 871.787 22.2 0.228 20.795 0.117 19.136 0.06 18.334 0.047 17.223 0.036 15.893 0.044 15.339 0.037 15.082 0.034 1.405 0.25627 1.659 0.13149 1.913 0.06997 1.111 0.0592 0.21052 0.30716 0 0.15833
853.926 916.111 21.776 0.226 20.675 0.116 19.209 0.06 18.326 0.047 17.183 0.036 15.919 0.044 15.303 0.037 15.087 0.034 1.101 0.25403 1.466 0.1306 2.026 0.06997 1.143 0.0592 0.04548 0.30455 0 0.025
1010.329 981.765 21.557 0.225 20.565 0.116 19.106 0.06 18.317 0.047 17.285 0.036 15.866 0.044 15.327 0.037 15.013 0.033 0.992 0.25314 1.459 0.1306 1.821 0.06997 1.032 0.0592 -0.05848 0.30381 0 0.9
1009.668 1334.465 21.492 0.224 20.738 0.115 19.242 0.059 18.301 0.047 17.229 0.036 15.803 0.044 15.341 0.036 15.04 0.033 0.754 0.2518 1.496 0.12925 2.013 0.06912 1.072 0.0592 -0.32312 0.30184 0 0.55833
1335.235 1272.976 21.53 0.223 20.675 0.115 19.134 0.059 18.225 0.047 17.212 0.036 15.818 0.043 15.295 0.036 14.951 0.033 0.855 0.25091 1.541 0.12925 1.922 0.06912 1.013 0.0592 -0.25452 0.3011 0 0.11667
983.455 1099.485 21.905 0.222 20.615 0.114 19.107 0.059 18.254 0.047 17.268 0.036 15.903 0.043 15.314 0.036 15.016 0.033 1.29 0.24956 1.508 0.12836 1.839 0.06912 0.986 0.0592 0.20424 0.29923 0 0
873.756 1117.201 21.866 0.221 20.805 0.114 19.12 0.059 18.285 0.046 17.154 0.036 15.87 0.043 15.277 0.036 14.99 0.033 1.061 0.24867 1.685 0.12836 1.966 0.06912 1.131 0.05841 -0.1522 0.29848 0 0.09167
1028.235 894.88 21.448 0.22 20.746 0.114 19.147 0.059 18.205 0.046 17.111 0.036 15.779 0.043 15.276 0.036 15.017 0.033 0.702 0.24778 1.599 0.12836 2.036 0.06912 1.094 0.05841 -0.44928 0.29774 0 0.99167
1080.002 1197.373 21.556 0.219 20.896 0.113 19.132 0.058 18.25 0.046 17.179 0.036 15.719 0.043 15.258 0.036 14.959 0.033 0.66 0.24643 1.764 0.12702 1.953 0.06826 1.071 0.05841 -0.61008 0.29577 0 0.94167
1113.789 978.378 21.625 0.218 20.81 0.113 19.112 0.058 18.236 0.046 17.189 0.036 15.815 0.043 15.307 0.036 14.982 0.033 0.815 0.24555 1.698 0.12702 1.923 0.06826 1.047 0.05841 -0.40756 0.29503 0 0.99167
1332.806 1232.67 21.871 0.217 20.473 0.112 18.965 0.058 18.149 0.046 17.18 0.035 15.749 0.042 15.258 0.036 14.964 0.033 1.398 0.2442 1.508 0.12613 1.785 0.06774 0.969 0.0578 0.31224 0.29316 0 0.15
976.29 923.471 21.46 0.216 20.669 0.112 19.038 0.058 18.221 0.046 17.149 0.035 15.768 0.042 15.227 0.036 14.994 0.033 0.791 0.24331 1.631 0.12613 1.889 0.06774 1.072 0.0578 -0.38332 0.29242 0 0.99167
910.967 885.943 21.556 0.215 20.576 0.111 19.076 0.058 18.124 0.046 17.104 0.035 15.753 0.042 15.168 0.035 14.935 0.032 0.98 0.24196 1.5 0.12524 1.972 0.06774 1.02 0.0578 -0.1 0.29055 0 0.475
1265.435 1245.283 21.743 0.214 20.586 0.111 19.058 0.057 18.113 0.045 17.159 0.035 15.753 0.042 15.195 0.035 14.984 0.032 1.157 0.24107 1.528 0.12478 1.899 0.06689 0.954 0.05701 0.05684 0.28971 0 0.41667
1200.471 819.899 21.626 0.213 20.722 0.11 19.059 0.057 18.1 0.045 17.12 0.035 15.753 0.042 15.245 0.035 14.927 0.032 0.904 0.23973 1.663 0.12389 1.939 0.06689 0.98 0.05701 -0.29336 0.28784 0 0.675
1125.638 1045.951 22.05 0.212 20.372 0.11 19.046 0.057 18.107 0.045 17.121 0.035 15.803 0.042 15.233 0.035 14.885 0.032 1.678 0.23884 1.326 0.12389 1.925 0.06689 0.986 0.05701 0.72328 0.2871 0 0.63333
941.3 1376.266 21.356 0.211 20.652 0.109 18.958 0.057 18.091 0.045 17.054 0.035 15.761 0.042 15.251 0.035 14.882 0.032 0.704 0.23749 1.694 0.123 1.904 0.06689 1.037 0.05701 -0.51568 0.28523 0 0.96667
1141.208 1195.318 21.576 0.21 20.518 0.109 19.147 0.057 18.078 0.045 17.049 0.035 15.727 0.041 15.186 0.035 14.902 0.032 1.058 0.2366 1.371 0.123 2.098 0.06689 1.029 0.05701 0.07088 0.28449 0 0.74167
1297.962 1062.678 21.499 0.209 20.494 0.108 19.03 0.057 18.146 0.045 17.069 0.035 15.786 0.041 15.1 0.035 14.937 0.032 1.005 0.23526 1.464 0.12212 1.961 0.06689 1.077 0.05701 -0.04908 0.28262 0 0.70833
1054.529 1026.566 21.934 0.208 20.503 0.108 19.043 0.056 18.153 0.045 17.054 0.035 15.765 0.041 15.157 0.035 14.838 0.032 1.431 0.23437 1.46 0.12166 1.989 0.06604 1.099 0.05701 0.3798 0.28177 0 0.825
1194.932 1232.503 21.496 0.207 20.465 0.107 19.039 0.056 18.049 0.045 17.026 0.035 15.685 0.041 15.054 0.035 14.815 0.032 1.031 0.23302 1.426 0.12077 2.013 0.06604 1.023 0.05701 0.00428 0.2799 0 0.73333
1050.296 859.453 21.936 0.206 20.549 0.107 18.966 0.056 18.109 0.044 17.031 0.034 15.625 0.041 15.154 0.034 14.823 0.032 1.387 0.23213 1.583 0.12077 1.935 0.06551 1.078 0.05561 0.24724 0.27916 0 0.525
1120.868 815.374 21.096 0.205 20.408 0.107 18.893 0.056 18.04 0.044 16.972 0.034 15.686 0.041 15.087 0.034 14.844 0.031 0.688 0.23124 1.515 0.12077 1.921 0.06551 1.068 0.05561 -0.4028 0.27843 0 0.99167
870.24 1301.47 21.523 0.204 20.359 0.106 18.867 0.056 17.963 0.044 16.969 0.034 15.736 0.041 15.119 0.034 14.825 0.031 1.164 0.2299 1.492 0.11988 1.898 0.06551 0.994 0.05561 0.08976 0.27655 0 0.9
781.78 1004.072 21.393 0.203 20.599 0.106 18.974 0.055 17.978 0.044 16.994 0.034 15.689 0.04 15.108 0.034 14.765 0.031 0.794 0.22901 1.625 0.11942 1.98 0.06466 0.984 0.05561 -0.376 0.27571 0 0.98333
906.079 1113.787 20.791 0.202 20.228 0.105 18.911 0.055 18.09 0.044 16.991 0.034 15.594 0.04 15.058 0.034 14.743 0.031 0.563 0.22766 1.317 0.11853 1.92 0.06466 1.099 0.05561 -0.38524 0.27384 0 0.91667
1326.759 950.407 21.491 0.201 20.559 0.105 18.849 0.055 18.03 0.044 16.982 0.034 15.655 0.04 15.052 0.034 14.775 0.031 0.932 0.22677 1.71 0.11853 1.867 0.06466 1.048 0.05561 -0.2992 0.2731 0 0.76667
815.847 1367.761 21.407 0.2 20.327 0.104 18.886 0.055 18.017 0.044 16.966 0.034 15.572 0.04 15.084 0.034 14.788 0.031 1.08 0.22542 1.441 0.11765 1.92 0.06466 1.051 0.05561 0.04248 0.27123 0 0.81667
1036.438 1028.062 21.357 0.199 20.516 0.104 18.801 0.055 17.931 0.043 16.906 0.034 15.636 0.04 15.096 0.034 14.766 0.031 0.841 0.22454 1.715 0.11765 1.895 0.06466 1.025 0.05482 -0.3938 0.27049 0 0.99167
