x y U eU B eB V eV R eR I eI J eJ H eH K eK U_B eU_B B_V eB_V V_I eV_I R_I eR_I Q_UB eQ_UB field probability
914.755 893.092 22.675 0 21.692 0 20.082 0 19.075 0 18.069 0 16.634 0 15.922 0 15.665 0 0.983 0 1.61 0 2.013 0 1.006 0 -0.1762 0 1 0.01667
1159.13 1816.606 22.192 0 21.255 0 19.674 0 18.673 0 17.648 0 16.205 0 15.552 0 15.283 0 0.937 0 1.581 0 2.026 0 1.025 0 -0.20132 0 1 0.08333
264.116 665.478 21.537 0 20.247 0 18.382 0 17.186 0 15.934 0 14.145 0 13.401 0 13.047 0 1.29 0 1.865 0 2.448 0 1.252 0 -0.0528 0 1 0
1585.571 423.906 21.489 0 20.605 0 19.093 0 18.149 0 17.193 0 15.855 0 15.234 0 14.99 0 0.884 0 1.512 0 1.9 0 0.956 0 -0.20464 0 1 0
605.763 897.675 23.836 0 22.661 0 20.844 0 19.682 0 18.472 0 16.754 0 16.026 0 15.691 0 1.175 0 1.817 0 2.372 0 1.21 0 -0.13324 0 1 0.01667
405.483 66.758 23.861 0 22.435 0 20.802 0 19.693 0 18.614 0 17.246 0 16.412 0 16.199 0 1.426 0 1.633 0 2.188 0 1.079 0 0.25024 0 1 0.01667
1690.893 1953.651 21.253 0 20.15 0 18.558 0 17.533 0 16.46 0 14.937 0 14.323 0 14.017 0 1.103 0 1.592 0 2.098 0 1.073 0 -0.04324 0 1 0.00833
697.411 1879.69 23.72 0 22.45 0 20.612 0 19.427 0 18.176 0 16.395 0 15.683 0 15.323 0 1.27 0 1.838 0 2.436 0 1.251 0 -0.05336 0 1 0.10833
1483.554 1194.983 22.85 0 21.785 0 20.189 0 19.222 0 18.281 0 16.941 0 16.263 0 16.032 0 1.065 0 1.596 0 1.908 0 0.941 0 -0.08412 0 1 0.01667
537.831 1392.842 23.235 0 22.109 0 20.423 0 19.338 0 18.201 0 16.592 0 15.943 0 15.621 0 1.126 0 1.686 0 2.222 0 1.137 0 -0.08792 0 1 0.04167
231.338 415.034 16.903 0 16.312 0 15.318 0 14.685 0 14.044 0 13.158 0 12.774 0 12.606 0 0.591 0 0.994 0 1.274 0 0.641 0 -0.12468 0 1 0
924.818 113.418 19.413 0 18.68 0 17.414 0 16.61 0 15.793 0 14.659 0 14.16 0 13.947 0 0.733 0 1.266 0 1.621 0 0.817 0 -0.17852 0 1 0
32.789 9.891 21.14 0 20.314 0 18.924 0 18.043 0 17.144 0 15.89 0 15.342 0 15.105 0 0.826 0 1.39 0 1.78 0 0.899 0 -0.1748 0 1 0
1422.358 276.375 24.147 0 22.79 0 20.859 0 19.613 0 18.298 0 16.423 0 15.688 0 15.306 0 1.357 0 1.931 0 2.561 0 1.315 0 -0.03332 0 1 0.05
826.395 1946.837 19.63 0 18.94 0 17.716 0 16.976 0 16.27 0 15.295 0 14.795 0 14.633 0 0.69 0 1.224 0 1.446 0 0.706 0 -0.19128 0 1 0.44167
816.996 1587.303 21.412 0 20.487 0 19.043 0 18.127 0 17.19 0 15.879 0 15.333 0 15.076 0 0.925 0 1.444 0 1.853 0 0.937 0 -0.11468 0 1 0.00833
990.445 1813.814 23.951 0 22.725 0 20.929 0 19.783 0 18.594 0 16.912 0 16.236 0 15.898 0 1.226 0 1.796 0 2.335 0 1.189 0 -0.06712 0 1 0.1
1068.955 1023.137 19.008 0 18.058 0 16.8 0 16.005 0 15.321 0 14.345 0 13.647 0 13.509 0 0.95 0 1.258 0 1.479 0 0.684 0 0.04424 0 1 0.19167
1901.65 783.795 22.504 0 20.822 0 18.515 0 17.103 0 15.652 0 13.544 0 12.539 0 12.151 0 1.682 0 2.307 0 2.863 0 1.451 0 0.02096 0 1 0.00833
361.936 988.301 21.816 0 21.117 0 19.738 0 18.878 0 18.012 0 16.8 0 16.18 0 15.972 0 0.699 0 1.379 0 1.726 0 0.866 0 -0.29388 0 1 0.025
579.586 1052.166 21.19 0 20.378 0 19.098 0 18.264 0 17.376 0 16.127 0 15.624 0 15.377 0 0.812 0 1.28 0 1.722 0 0.888 0 -0.1096 0 1 0
1952.246 1656.884 18.014 0 17.498 0 16.414 0 15.759 0 15.144 0 14.282 0 13.735 0 13.61 0 0.516 0 1.084 0 1.27 0 0.615 0 -0.26448 0 1 0.00833
1473.163 551.971 23.317 0 22.34 0 20.717 0 19.659 0 18.541 0 16.956 0 16.267 0 15.961 0 0.977 0 1.623 0 2.176 0 1.118 0 -0.19156 0 1 0.04167
1587.723 1781.604 22.959 0 21.912 0 20.368 0 19.425 0 18.518 0 17.215 0 16.483 0 16.269 0 1.047 0 1.544 0 1.85 0 0.907 0 -0.06468 0 1 0.05
1527.364 593.11 19.281 0 18.477 0 17.341 0 16.606 0 15.82 0 14.697 0 14.254 0 14.027 0 0.804 0 1.136 0 1.521 0 0.786 0 -0.01392 0 1 0.03333
1888.606 582.337 23.703 0 22.376 0 20.665 0 19.558 0 18.358 0 16.623 0 15.986 0 15.62 0 1.327 0 1.711 0 2.307 0 1.2 0 0.09508 0 1 0.00833
197.278 1125.583 23.434 0 22.041 0 20.363 0 19.285 0 18.308 0 16.909 0 16.048 0 15.822 0 1.393 0 1.678 0 2.055 0 0.977 0 0.18484 0 1 0.00833
917.586 1383.804 24.01 0 22.561 0 20.814 0 19.695 0 18.672 0 17.196 0 16.311 0 16.069 0 1.449 0 1.747 0 2.142 0 1.023 0 0.19116 0 1 0.18333
1196.188 315.326 22.591 0 21.791 0 20.299 0 19.351 0 18.376 0 17.011 0 16.372 0 16.124 0 0.8 0 1.492 0 1.923 0 0.975 0 -0.27424 0 1 0.00833
973.897 48.022 23.265 0 22.214 0 20.576 0 19.557 0 18.553 0 17.109 0 16.332 0 16.081 0 1.051 0 1.638 0 2.023 0 1.004 0 -0.12836 0 1 0
1749.98 188.728 17.335 0 16.81 0 15.79 0 15.193 0 14.653 0 13.901 0 13.395 0 13.298 0 0.525 0 1.02 0 1.137 0 0.54 0 -0.2094 0 1 0
711.897 1749.634 23.321 0 21.984 0 20.393 0 19.333 0 18.364 0 17.093 0 16.3 0 16.092 0 1.337 0 1.591 0 2.029 0 0.969 0 0.19148 0 1 0.01667
511.39 1198.346 23.329 0 22.286 0 20.684 0 19.707 0 18.748 0 17.376 0 16.65 0 16.417 0 1.043 0 1.602 0 1.936 0 0.959 0 -0.11044 0 1 0.00833
1459.305 1005.261 21.525 0 20.563 0 19.181 0 18.287 0 17.332 0 15.976 0 15.45 0 15.174 0 0.962 0 1.382 0 1.849 0 0.955 0 -0.03304 0 1 0.175
81.817 1137.486 22.571 0 21.658 0 20.152 0 19.173 0 18.143 0 16.696 0 16.089 0 15.808 0 0.913 0 1.506 0 2.009 0 1.03 0 -0.17132 0 1 0.00833
88.141 980.968 20.802 0 19.574 0 18.129 0 17.199 0 16.396 0 15.261 0 14.483 0 14.319 0 1.228 0 1.445 0 1.733 0 0.803 0 0.1876 0 1 0
1087.052 175.966 20.134 0 19.56 0 18.35 0 17.591 0 16.829 0 15.775 0 15.248 0 15.068 0 0.574 0 1.21 0 1.521 0 0.762 0 -0.2972 0 1 0.00833
1168.895 132.096 19.143 0 18.433 0 17.269 0 16.516 0 15.725 0 14.62 0 14.161 0 13.946 0 0.71 0 1.164 0 1.544 0 0.791 0 -0.12808 0 1 0.05
1707.422 1371.496 20.796 0 19.751 0 18.214 0 17.214 0 16.157 0 14.656 0 14.044 0 13.745 0 1.045 0 1.537 0 2.057 0 1.057 0 -0.06164 0 1 0.06667
1079.431 1048.585 22.744 0 21.642 0 20.08 0 19.068 0 17.986 0 16.443 0 15.848 0 15.532 0 1.102 0 1.562 0 2.094 0 1.082 0 -0.02264 0 1 0.06667
520.382 844.796 22.91 0 21.663 0 19.959 0 18.854 0 17.667 0 15.965 0 15.319 0 14.966 0 1.247 0 1.704 0 2.292 0 1.187 0 0.02012 0 1 0.1
60.372 974.792 12.882 0 12.81 0 12.19 0 11.809 0 11.461 0 11.021 0 10.719 0 10.671 0 0.072 0 0.62 0 0.729 0 0.348 0 -0.3744 0 1 0
757.907 1280.635 23.372 0 22.029 0 20.46 0 19.365 0 18.21 0 16.95 0 16.288 0 16.048 0 1.343 0 1.569 0 2.25 0 1.155 0 0.21332 0 1 0
1043.078 76.061 20.341 0 19.425 0 18.127 0 17.345 0 16.639 0 15.625 0 14.977 0 14.831 0 0.916 0 1.298 0 1.488 0 0.706 0 -0.01856 0 1 0.05833
594.003 1799.656 22.754 0 21.506 0 19.964 0 18.998 0 18.13 0 16.869 0 16.084 0 15.891 0 1.248 0 1.542 0 1.834 0 0.868 0 0.13776 0 1 0.025
1955.835 555.532 15.557 0 15.042 0 14.156 0 13.584 0 12.995 0 12.179 0 11.816 0 11.665 0 0.515 0 0.886 0 1.161 0 0.589 0 -0.12292 0 1 0
30.105 1983.912 18.573 0 17.987 0 16.894 0 16.187 0 15.455 0 14.444 0 13.996 0 13.808 0 0.586 0 1.093 0 1.439 0 0.732 0 -0.20096 0 1 0.05
1628.509 1532.428 19.47 0 18.762 0 17.563 0 16.852 0 16.193 0 15.261 0 14.692 0 14.556 0 0.708 0 1.199 0 1.37 0 0.659 0 -0.15528 0 1 0.49167
1779.916 1807.634 17.38 0 16.895 0 16.014 0 15.448 0 14.864 0 14.061 0 13.712 0 13.562 0 0.485 0 0.881 0 1.15 0 0.584 0 -0.14932 0 1 0.05
940.544 363.567 18.672 0 17.99 0 16.944 0 16.271 0 15.565 0 14.571 0 14.171 0 13.975 0 0.682 0 1.046 0 1.379 0 0.706 0 -0.07112 0 1 0.06667
1593.684 1664.426 19.169 0 18.331 0 17.088 0 16.281 0 15.432 0 14.231 0 13.744 0 13.506 0 0.838 0 1.243 0 1.656 0 0.849 0 -0.05696 0 1 0.03333
1317.211 1678.685 20.521 0 19.166 0 17.259 0 16.062 0 14.839 0 13.036 0 12.142 0 11.814 0 1.355 0 1.907 0 2.42 0 1.223 0 -0.01804 0 1 0.20833
635.763 1544.898 22.356 0 21.518 0 20.022 0 19.089 0 18.142 0 16.814 0 16.175 0 15.938 0 0.838 0 1.496 0 1.88 0 0.947 0 -0.23912 0 1 0.11667
527.437 696.641 22.463 0 21.619 0 20.11 0 19.163 0 18.198 0 16.843 0 16.204 0 15.959 0 0.844 0 1.509 0 1.912 0 0.965 0 -0.24248 0 1 0.03333
1220.139 1650.993 23.759 0 21.86 0 19.432 0 17.962 0 16.475 0 14.298 0 13.261 0 12.86 0 1.899 0 2.428 0 2.957 0 1.487 0 0.15084 0 1 0
1939.028 573.88 19.886 0 19.303 0 18.116 0 17.362 0 16.597 0 15.542 0 15.039 0 14.853 0 0.583 0 1.187 0 1.519 0 0.765 0 -0.27164 0 1 0.00833
1357.357 899.497 19.951 0 19.109 0 17.878 0 17.085 0 16.246 0 15.058 0 14.589 0 14.35 0 0.842 0 1.231 0 1.632 0 0.839 0 -0.04432 0 1 0.01667
1856.948 727.065 21.448 0 20.521 0 19.115 0 18.27 0 17.472 0 16.331 0 15.681 0 15.501 0 0.927 0 1.406 0 1.643 0 0.798 0 -0.08532 0 1 0.00833
802.304 297.186 22.756 0 21.571 0 20.015 0 19.062 0 18.18 0 16.901 0 16.152 0 15.95 0 1.185 0 1.556 0 1.835 0 0.882 0 0.06468 0 1 0.00833
1746.743 1053.704 23.613 0 22.314 0 20.662 0 19.64 0 18.692 0 17.313 0 16.516 0 16.294 0 1.299 0 1.652 0 1.97 0 0.948 0 0.10956 0 1 0
1238.901 1736.19 21.493 0 20.395 0 18.853 0 17.856 0 16.792 0 15.275 0 14.689 0 14.379 0 1.098 0 1.542 0 2.061 0 1.064 0 -0.01224 0 1 0
1076.527 1375.71 20.143 0 19.201 0 17.904 0 17.125 0 16.43 0 15.429 0 14.786 0 14.644 0 0.942 0 1.297 0 1.474 0 0.695 0 0.00816 0 1 0.05
1288.916 1032.897 21.468 0 20.399 0 18.896 0 17.924 0 16.893 0 15.424 0 14.851 0 14.551 0 1.069 0 1.503 0 2.003 0 1.031 0 -0.01316 0 1 0.08333
917.624 2032.862 23.794 0 22.691 0 20.926 0 19.797 0 18.626 0 16.961 0 16.224 0 15.906 0 1.103 0 1.765 0 2.3 0 1.171 0 -0.1678 0 1 0.01667
1276.825 463.906 19.813 0 19.127 0 17.857 0 17.053 0 16.238 0 15.105 0 14.572 0 14.367 0 0.686 0 1.27 0 1.619 0 0.815 0 -0.2284 0 1 0
263.106 78.49 22.579 0 21.676 0 20.129 0 19.151 0 18.149 0 16.743 0 16.11 0 15.848 0 0.903 0 1.547 0 1.98 0 1.002 0 -0.21084 0 1 0
1594.797 1951.346 9.091 0 8.996 0 8.587 0 8.332 0 8.103 0 7.82 0 7.648 0 7.612 0 0.095 0 0.409 0 0.484 0 0.229 0 -0.19948 0 1 0
1083.652 346.918 23.623 0 22.201 0 20.574 0 19.488 0 18.469 0 17.132 0 16.296 0 16.088 0 1.422 0 1.627 0 2.105 0 1.019 0 0.25056 0 1 0.00833
357.31 1030.826 16.383 0 15.974 0 15.154 0 14.631 0 14.107 0 13.396 0 13.069 0 12.941 0 0.409 0 0.82 0 1.047 0 0.524 0 -0.1814 0 1 0.00833
35.368 362.639 20.439 0 19.416 0 17.944 0 16.993 0 15.99 0 14.566 0 14.003 0 13.714 0 1.023 0 1.472 0 1.954 0 1.003 0 -0.03684 0 1 0.05
527.388 1922.827 23.057 0 22.045 0 20.419 0 19.375 0 18.288 0 16.756 0 16.111 0 15.813 0 1.012 0 1.626 0 2.131 0 1.087 0 -0.15872 0 1 0.00833
527.075 753.009 21.957 0 20.807 0 19.185 0 18.136 0 17.026 0 15.444 0 14.823 0 14.501 0 1.15 0 1.622 0 2.159 0 1.11 0 -0.01784 0 1 0.01667
337.273 2016.682 23.341 0 22.31 0 20.645 0 19.582 0 18.479 0 16.926 0 16.262 0 15.962 0 1.031 0 1.665 0 2.166 0 1.103 0 -0.1678 0 1 0
612.077 576.61 22.857 0 21.523 0 19.613 0 18.383 0 17.086 0 15.237 0 14.493 0 14.121 0 1.334 0 1.91 0 2.527 0 1.297 0 -0.0412 0 1 0.025
497.36 800.113 17.609 0 17.158 0 16.199 0 15.592 0 14.989 0 14.172 0 13.778 0 13.637 0 0.451 0 0.959 0 1.21 0 0.603 0 -0.23948 0 1 0.175
645.389 1612.436 22.891 0 21.799 0 20.167 0 19.114 0 18.006 0 16.439 0 15.81 0 15.495 0 1.092 0 1.632 0 2.161 0 1.108 0 -0.08304 0 1 0.04167
1641.993 937.989 17.715 0 17.178 0 16.199 0 15.575 0 14.944 0 14.077 0 13.691 0 13.531 0 0.537 0 0.979 0 1.255 0 0.631 0 -0.16788 0 1 0.15
875.453 1524.839 22.41 0 21.384 0 19.791 0 18.808 0 17.847 0 16.47 0 15.758 0 15.518 0 1.026 0 1.593 0 1.944 0 0.961 0 -0.12096 0 1 0.075
1150.395 340.678 21.591 0 20.546 0 19.036 0 18.061 0 17.037 0 15.582 0 15.007 0 14.713 0 1.045 0 1.51 0 1.999 0 1.024 0 -0.0422 0 1 0.14167
1933.699 1083.245 22.944 0 20.99 0 18.628 0 17.219 0 15.823 0 13.771 0 12.772 0 12.399 0 1.954 0 2.362 0 2.805 0 1.396 0 0.25336 0 1 0
80.137 1558.641 23.1 0 22.003 0 20.377 0 19.391 0 18.432 0 17.062 0 16.368 0 16.132 0 1.097 0 1.626 0 1.945 0 0.959 0 -0.07372 0 1 0.025
643.052 1226.039 21.143 0 20.144 0 18.659 0 17.769 0 16.922 0 15.714 0 15.069 0 14.87 0 0.999 0 1.485 0 1.737 0 0.847 0 -0.0702 0 1 0
500.919 1256.076 23.594 0 21.475 0 18.962 0 17.462 0 15.971 0 13.775 0 12.727 0 12.322 0 2.119 0 2.513 0 2.991 0 1.491 0 0.30964 0 1 0
1775.492 1149.269 24.028 0 22.694 0 20.837 0 19.638 0 18.367 0 16.551 0 15.849 0 15.475 0 1.334 0 1.857 0 2.47 0 1.271 0 -0.00304 0 1 0.08333
1891.193 1075.249 19.435 0 18.468 0 17.174 0 16.392 0 15.692 0 14.692 0 14.04 0 13.896 0 0.967 0 1.294 0 1.482 0 0.7 0 0.03532 0 1 0.175
1516.621 183.045 19.478 0 18.664 0 17.42 0 16.622 0 15.797 0 14.638 0 14.164 0 13.935 0 0.814 0 1.244 0 1.623 0 0.825 0 -0.08168 0 1 0.00833
1416.304 881.495 20.592 0 19.741 0 18.401 0 17.542 0 16.654 0 15.409 0 14.892 0 14.648 0 0.851 0 1.34 0 1.747 0 0.888 0 -0.1138 0 1 0
659.191 235.031 19.122 0 18.53 0 17.382 0 16.672 0 15.978 0 15.025 0 14.553 0 14.39 0 0.592 0 1.148 0 1.404 0 0.694 0 -0.23456 0 1 0
1068.593 1080.162 20.047 0 19.067 0 17.591 0 16.65 0 15.681 0 14.314 0 13.739 0 13.473 0 0.98 0 1.476 0 1.91 0 0.969 0 -0.08272 0 1 0.09167
483.528 1677.211 22.057 0 21.024 0 19.416 0 18.39 0 17.328 0 15.831 0 15.204 0 14.911 0 1.033 0 1.608 0 2.088 0 1.062 0 -0.12476 0 1 0.03333
1258.854 1390.167 18.994 0 18.285 0 17.075 0 16.309 0 15.536 0 14.462 0 13.986 0 13.785 0 0.709 0 1.21 0 1.539 0 0.773 0 -0.1622 0 1 0.05
1699.446 368.976 18.679 0 17.91 0 16.727 0 15.973 0 15.201 0 14.12 0 13.672 0 13.46 0 0.769 0 1.183 0 1.526 0 0.772 0 -0.08276 0 1 0.05
579.203 741.455 22.468 0 21.428 0 19.795 0 18.761 0 17.704 0 16.211 0 15.558 0 15.273 0 1.04 0 1.633 0 2.091 0 1.057 0 -0.13576 0 1 0.03333
254.818 2014.603 22.276 0 21.222 0 19.576 0 18.532 0 17.457 0 15.946 0 15.308 0 15.014 0 1.054 0 1.646 0 2.119 0 1.075 0 -0.13112 0 1 0.00833
1616.938 1523.12 23.727 0 22.303 0 20.333 0 19.069 0 17.741 0 15.843 0 15.097 0 14.71 0 1.424 0 1.97 0 2.592 0 1.328 0 0.0056 0 1 0
525.691 10.581 17.844 0 17.275 0 16.215 0 15.553 0 14.903 0 14.01 0 13.579 0 13.421 0 0.569 0 1.06 0 1.312 0 0.65 0 -0.1942 0 1 0.03333
1546.016 888.613 23.35 0 21.85 0 20.188 0 19.069 0 17.972 0 16.563 0 15.7 0 15.487 0 1.5 0 1.662 0 2.216 0 1.097 0 0.30336 0 1 0
1620.27 211.152 22.526 0 20.486 0 18.125 0 16.733 0 15.375 0 13.374 0 12.41 0 12.046 0 2.04 0 2.361 0 2.75 0 1.358 0 0.34008 0 1 0.00833
946.069 1097.733 23.081 0 21.728 0 20.087 0 19.096 0 18.196 0 16.893 0 16.166 0 15.956 0 1.353 0 1.641 0 1.891 0 0.9 0 0.17148 0 1 0
1600.393 1844.14 20.464 0 19.684 0 18.365 0 17.547 0 16.737 0 15.618 0 15.107 0 14.902 0 0.78 0 1.319 0 1.628 0 0.81 0 -0.16968 0 1 0
1359.19 1006.41 22.867 0 21.615 0 20.055 0 19.047 0 17.945 0 16.346 0 15.768 0 15.427 0 1.252 0 1.56 0 2.11 0 1.102 0 0.1288 0 1 0
1982.781 1059.839 22.324 0 21.601 0 20.19 0 19.272 0 18.314 0 16.979 0 16.374 0 16.128 0 0.723 0 1.411 0 1.876 0 0.958 0 -0.29292 0 1 0.025
930.04 1913.185 14.665 0 14.389 0 13.775 0 13.38 0 12.974 0 12.428 0 12.173 0 12.078 0 0.276 0 0.614 0 0.801 0 0.406 0 -0.16608 0 1 0.85833
1560.757 946.777 21.072 0 20.18 0 18.907 0 18.084 0 17.201 0 15.945 0 15.463 0 15.206 0 0.892 0 1.273 0 1.706 0 0.883 0 -0.02456 0 1 0.00833
717.132 1713.247 22.949 0 21.867 0 20.336 0 19.342 0 18.271 0 16.744 0 16.161 0 15.847 0 1.082 0 1.531 0 2.065 0 1.071 0 -0.02032 0 1 0.06667
1898.985 1028.104 18.691 0 17.898 0 16.811 0 16.113 0 15.364 0 14.294 0 13.888 0 13.668 0 0.793 0 1.087 0 1.447 0 0.749 0 0.01036 0 1 0.025
184.708 710.768 20.836 0 20.203 0 18.924 0 18.137 0 17.359 0 16.272 0 15.686 0 15.507 0 0.633 0 1.279 0 1.565 0 0.778 0 -0.28788 0 1 0.03333
652.787 1080.115 18.253 0 17.615 0 16.598 0 15.94 0 15.245 0 14.27 0 13.871 0 13.68 0 0.638 0 1.017 0 1.353 0 0.695 0 -0.09424 0 1 0.10833
1451.146 1026.541 23.61 0 22.249 0 20.485 0 19.338 0 18.097 0 16.304 0 15.64 0 15.264 0 1.361 0 1.764 0 2.388 0 1.241 0 0.09092 0 1 0.05
530.708 397.736 21.734 0 20.419 0 18.909 0 17.876 0 16.823 0 15.684 0 15.068 0 14.842 0 1.315 0 1.51 0 2.086 0 1.053 0 0.2278 0 1 0.025
1327.782 1257.493 22.247 0 21.493 0 20.049 0 19.131 0 18.189 0 16.871 0 16.25 0 16.013 0 0.754 0 1.444 0 1.86 0 0.942 0 -0.28568 0 1 0.05833
500.107 1935.335 23.934 0 22.536 0 20.879 0 19.8 0 18.832 0 17.481 0 16.631 0 16.413 0 1.398 0 1.657 0 2.047 0 0.968 0 0.20496 0 1 0.00833
100.374 1868.975 24.735 0 22.678 0 20.026 0 18.405 0 16.739 0 14.304 0 13.177 0 12.719 0 2.057 0 2.652 0 3.287 0 1.666 0 0.14756 0 1 0
396.183 1381.887 23.529 0 21.738 0 19.979 0 18.714 0 17.168 0 15.755 0 15.186 0 14.91 0 1.791 0 1.759 0 2.811 0 1.546 0 0.52452 0 1 0
1838.846 1501.918 22.392 0 21.447 0 19.895 0 18.932 0 17.982 0 16.624 0 15.901 0 15.668 0 0.945 0 1.552 0 1.913 0 0.95 0 -0.17244 0 1 0.2
751.862 2038.752 23.849 0 22.489 0 20.873 0 19.762 0 18.659 0 17.356 0 16.633 0 16.397 0 1.36 0 1.616 0 2.214 0 1.103 0 0.19648 0 1 0.00833
136.563 102.606 20.251 0 19.468 0 18.202 0 17.444 0 16.736 0 15.731 0 15.122 0 14.972 0 0.783 0 1.266 0 1.466 0 0.708 0 -0.12852 0 1 0.00833
1976.812 1035.652 21.407 0 20.416 0 18.967 0 18.075 0 17.239 0 16.034 0 15.312 0 15.121 0 0.991 0 1.449 0 1.728 0 0.836 0 -0.05228 0 1 0
138.45 1098.997 22.417 0 21.407 0 19.912 0 18.941 0 17.906 0 16.439 0 15.861 0 15.564 0 1.01 0 1.495 0 2.006 0 1.035 0 -0.0664 0 1 0.00833
1543.168 96.393 22.54 0 21.25 0 19.73 0 18.672 0 17.588 0 16.386 0 15.732 0 15.508 0 1.29 0 1.52 0 2.142 0 1.084 0 0.1956 0 1 0.00833
5.128 1834.338 18.685 0 18.021 0 16.848 0 16.141 0 15.485 0 14.555 0 13.971 0 13.835 0 0.664 0 1.173 0 1.363 0 0.656 0 -0.18056 0 1 0.28333
1688.517 918.372 20.922 0 20.251 0 18.941 0 18.128 0 17.317 0 16.186 0 15.61 0 15.418 0 0.671 0 1.31 0 1.624 0 0.811 0 -0.2722 0 1 0.025
1753.281 403.667 21.971 0 21.142 0 19.712 0 18.786 0 17.816 0 16.46 0 15.878 0 15.619 0 0.829 0 1.43 0 1.896 0 0.97 0 -0.2006 0 1 0.075
1192.405 197.755 24.885 0 23.161 0 20.773 0 19.293 0 17.764 0 15.554 0 14.556 0 14.136 0 1.724 0 2.388 0 3.009 0 1.529 0 0.00464 0 1 0
1776.318 698.239 22.894 0 21.918 0 20.296 0 19.282 0 18.264 0 16.81 0 16.081 0 15.823 0 0.976 0 1.622 0 2.032 0 1.018 0 -0.19184 0 1 0.01667
218.392 1866.083 20.516 0 19.884 0 18.63 0 17.831 0 17.016 0 15.888 0 15.358 0 15.156 0 0.632 0 1.254 0 1.614 0 0.815 0 -0.27088 0 1 0.00833
742.37 114.328 19.443 0 18.299 0 16.609 0 15.551 0 14.482 0 12.907 0 12.091 0 11.812 0 1.144 0 1.69 0 2.127 0 1.069 0 -0.0728 0 1 0.03333
989.919 1176.238 23.083 0 22.162 0 20.576 0 19.559 0 18.501 0 17.015 0 16.362 0 16.081 0 0.921 0 1.586 0 2.075 0 1.058 0 -0.22092 0 1 0
1805.058 632.766 22.898 0 21.69 0 19.985 0 18.879 0 17.695 0 16.004 0 15.35 0 15.004 0 1.208 0 1.705 0 2.29 0 1.184 0 -0.0196 0 1 0.075
297.056 1608.712 21.761 0 20.778 0 19.342 0 18.474 0 17.659 0 16.49 0 15.813 0 15.63 0 0.983 0 1.436 0 1.683 0 0.815 0 -0.05092 0 1 0.00833
113.419 44.788 23.26 0 21.875 0 20.011 0 18.8 0 17.499 0 15.63 0 14.921 0 14.533 0 1.385 0 1.864 0 2.512 0 1.301 0 0.04292 0 1 0.03333
803.228 1509.685 25.691 0 22.142 0 18.654 0 16.516 0 14.329 0 11.174 0 9.615 0 9.02 0 3.549 0 3.488 0 4.325 0 2.187 0 1.03764 0 1 0.225
1915.999 402.683 23.036 0 21.677 0 20.079 0 18.972 0 17.845 0 16.534 0 15.804 0 15.572 0 1.359 0 1.598 0 2.234 0 1.127 0 0.20844 0 1 0
572.82 1956.551 19.968 0 19.253 0 18.046 0 17.267 0 16.455 0 15.324 0 14.844 0 14.626 0 0.715 0 1.207 0 1.591 0 0.812 0 -0.15404 0 1 0
312.083 337.433 21.126 0 20.308 0 18.954 0 18.079 0 17.164 0 15.884 0 15.345 0 15.097 0 0.818 0 1.354 0 1.79 0 0.915 0 -0.15688 0 1 0
612.681 485.52 22.821 0 21.843 0 20.204 0 19.176 0 18.131 0 16.648 0 15.946 0 15.676 0 0.978 0 1.639 0 2.073 0 1.045 0 -0.20208 0 1 0.00833
1721.937 1719.429 21.6 0 20.716 0 19.238 0 18.324 0 17.426 0 16.147 0 15.478 0 15.259 0 0.884 0 1.478 0 1.812 0 0.898 0 -0.18016 0 1 0
1400.617 1280.98 24.178 0 22.691 0 20.614 0 19.266 0 17.829 0 15.771 0 14.961 0 14.541 0 1.487 0 2.077 0 2.785 0 1.437 0 -0.00844 0 1 0
400.207 1449.325 24.025 0 22.652 0 20.948 0 19.89 0 18.91 0 17.484 0 16.664 0 16.433 0 1.373 0 1.704 0 2.038 0 0.98 0 0.14612 0 1 0.00833
391.117 152.387 24.017 0 22.685 0 20.803 0 19.583 0 18.281 0 16.42 0 15.694 0 15.313 0 1.332 0 1.882 0 2.522 0 1.302 0 -0.02304 0 1 0.08333
790.431 1358.558 22.176 0 21.103 0 19.605 0 18.7 0 17.853 0 16.633 0 15.939 0 15.745 0 1.073 0 1.498 0 1.752 0 0.847 0 -0.00556 0 1 0.025
618.901 638.763 22.915 0 21.797 0 20.121 0 19.098 0 18.091 0 16.651 0 15.923 0 15.673 0 1.118 0 1.676 0 2.03 0 1.007 0 -0.08872 0 1 0.03333
165.263 1412.454 21.72 0 19.973 0 17.79 0 16.49 0 15.204 0 13.318 0 12.378 0 12.042 0 1.747 0 2.183 0 2.586 0 1.286 0 0.17524 0 1 0.00833
1793.236 505.953 21.282 0 20.492 0 19.11 0 18.228 0 17.321 0 16.056 0 15.496 0 15.259 0 0.79 0 1.382 0 1.789 0 0.907 0 -0.20504 0 1 0
1924.904 650.308 22.237 0 21.372 0 19.87 0 18.921 0 17.951 0 16.593 0 15.976 0 15.725 0 0.865 0 1.502 0 1.919 0 0.97 0 -0.21644 0 1 0.09167
355.799 195.898 21.536 0 20.7 0 19.283 0 18.373 0 17.432 0 16.116 0 15.548 0 15.297 0 0.836 0 1.417 0 1.851 0 0.941 0 -0.18424 0 1 0
447.35 1590.67 22.519 0 21.277 0 19.483 0 18.325 0 17.105 0 15.367 0 14.664 0 14.316 0 1.242 0 1.794 0 2.378 0 1.22 0 -0.04968 0 1 0
